StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q1,Q78_First Click,Q78_Last Click,Q78_Page Submit,Q78_Click Count,SAM_scale_1,SAM_scale_2,SAM_scale_3,G1_First Click,G1_Last Click,G1_Page Submit,G1_Click Count,Q74_First Click,Q74_Last Click,Q74_Page Submit,Q74_Click Count,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Passcode_static,Q76_First Click,Q76_Last Click,Q76_Page Submit,Q76_Click Count,Passcode_improv,NASA TLX_Mental_1,NASA TLX_Physical_1,NASA TLX_Temporal_1,NASA TLX_Performance_1,NASA TLX_Effort_1,NASA TLX_Frustration_1,PostQues_1,PostQues_2,PostQues_3,PostQues_4,PostQues_5,PostQues_6,PostQues_7,attention_check_1,PostQues_8,PostQues_9,PostQues_10,PostQues_11,PostQues_12,PostQues_13,PostQues_14,PostQues_15,PostQues_16,attention_check_2,PostQues_17,PostQues_18,PostQues_19,PostQues_20,PostQues_21,PostQues_22,PostQues_23,PostQues_24,attention_check_3,PostQues_25,DemModQues_age,DemModQues_education,DemModQues_gender,DemModQues_gender_5_TEXT,DemModQues_AI,DemModQues_Chatbot,attitude/trust in ai_1,attitude/trust in ai_2,attitude/trust in ai_3,attitude/trust in ai_4,attitude/trust in ai_5,attitude/trust in ai_6,attitude/trust in ai_7,attitude/trust in ai_8,attitude/trust in ai_9,attitude/trust in ai_10,attitude/trust in ai_11,DemModQues_personal,DemModQues_interest,DemModQues_cog_1,DemModQues_cog_2,DemModQues_cog_3,DemModQues_cog_4,DemModQues_cog_5,DemModQues_cog_6,Exp_condition
2024-04-21 15:36:44,2024-04-21 15:57:32,IP Address,100,1247,TRUE,2024-04-21 15:57:33,R_3v5PnFk9mZIzEAx,,,,,anonymous,EN,I consent and agree to participate,0,0,166.112,0, ,,,0,0,300.268,0,,,,,427.804,427.804,430.592,1,9560,,,,,,2,1,4,15,7,0,Yes,Definitely yes,Uncertain if yes or no,Yes,Uncertain if yes or no,Yes,No,Probably not,Yes,Uncertain if yes or no,Uncertain if yes or no,No,Uncertain if yes or no,Uncertain if yes or no,No,Uncertain if yes or no,No,Yes,Yes,Yes,No,Uncertain if yes or no,No,Uncertain if yes or no,No,Probably not,Definitely not,Uncertain if yes or no,39,"Some college, but no degree",Male,,5,3,3,2,1 (strongly disagree),2,2,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),2,1 (strongly disagree),No,3,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Uncertain,Somewhat Characteristic,Somewhat Uncharacteristic,Uncertain,static-chatbot
2024-04-21 15:35:27,2024-04-21 15:57:45,IP Address,100,1338,TRUE,2024-04-21 15:57:46,R_6OJarF69sDIyjNo,,,,,anonymous,EN,I consent and agree to participate,0,0,158.543,0, Unpleasant,Excited,,0,0,300.249,0,,,,,,,,,,421.985,421.985,429.1,1,9560,20,12,20,14,20,14,Definitely yes,Definitely yes,No,Uncertain if yes or no,Yes,No,No,Probably not,Definitely yes,No,No,Definitely not,No,Definitely yes,No,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,No,No,No,Uncertain if yes or no,No,No,Definitely not,No,67,"Some college, but no degree",Male,,2,4,2,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),Yes,7-Very interested,Uncertain,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Extremely Characteristic,chatbot
2024-04-21 15:39:41,2024-04-21 15:58:42,IP Address,100,1141,TRUE,2024-04-21 15:58:43,R_2pu2U5pyJ26LYXu,,,,,anonymous,EN,I consent and agree to participate,0,0,163.112,0, Unpleasant,,,16.872,243.337,300.043,4,,,,,,,,,,366.185,366.185,369.772,1,9560,12,0,11,16,12,12,Definitely yes,Yes,Uncertain if yes or no,Probably not,Yes,Definitely yes,Probably yes,Probably not,Yes,No,Probably yes,No,Definitely yes,Yes,Uncertain if yes or no,Definitely yes,Definitely not,Yes,Definitely yes,Yes,No,Probably yes,No,No,No,Probably not,Definitely not,Uncertain if yes or no,24,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Female,,4,5,2,1 (strongly disagree),1 (strongly disagree),5,2,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,4,Uncertain,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,chatbot
2024-04-21 15:42:43,2024-04-21 15:58:59,IP Address,100,975,TRUE,2024-04-21 15:58:59,R_5nqhQYPImlgOTLB,,,,,anonymous,EN,I consent and agree to participate,0,0,170.348,0, ,,,0,0,300.141,0,,,,,,,,,,,,,,,12,3,14,10,14,3,Yes,Yes,No,Probably yes,Uncertain if yes or no,Probably yes,Probably not,Probably not,Probably yes,No,Uncertain if yes or no,Probably not,Probably not,Uncertain if yes or no,No,Yes,Probably not,Yes,Yes,Yes,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Probably yes,Probably not,Uncertain if yes or no,Definitely not,Uncertain if yes or no,52,Bachelor’s degree,Female,,3,5,4,3,2,4,3,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),2,2,1 (strongly disagree),No,6,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Uncertain,Somewhat Characteristic,none
2024-04-21 15:38:15,2024-04-21 15:59:54,IP Address,100,1298,TRUE,2024-04-21 15:59:55,R_1LFp0RBCYCaQbkR,,,,,anonymous,EN,I consent and agree to participate,0,0,161.409,0, Neutral, Calm,,0,0,300.045,0,,,,,415.767,415.767,421.819,1,9560,,,,,,14,0,2,2,20,4,Definitely yes,Definitely yes,Uncertain if yes or no,Definitely yes,Yes,Definitely yes,Definitely not,Probably not,Definitely yes,Definitely yes,Probably yes,No,Uncertain if yes or no,Definitely yes,Probably yes,Definitely yes,No,Yes,Definitely yes,Definitely yes,No,Probably yes,Uncertain if yes or no,Probably yes,Definitely not,Probably not,Definitely not,Probably not,30,High school diploma or GED,Male,,7-Very Familiar,7-Very Familiar,7 (strongly agree),6,5,6,7 (strongly agree),6,5,5,6,6,2,No,7-Very interested,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Extremely Characteristic,Extremely Characteristic,static-chatbot
2024-04-21 15:40:07,2024-04-21 16:00:11,IP Address,100,1204,TRUE,2024-04-21 16:00:12,R_1SubCMX5YDNE2Q6,,,,,anonymous,EN,I consent and agree to participate,0,0,158.302,0, ,,,121.632,121.632,300.236,1,182.802,269.568,303.498,5,,,,,,,,,,,5,0,11,10,7,6,Probably yes,Uncertain if yes or no,Yes,Yes,Yes,Definitely yes,No,Probably not,Yes,No,Uncertain if yes or no,Probably not,Probably not,Yes,Uncertain if yes or no,Definitely yes,No,Yes,Yes,Definitely yes,No,Probably yes,No,No,No,Probably yes,Definitely not,No,22,Bachelor’s degree,Female,,5,6,6,6,6,6,5,3,5,4,5,6,6,No,6,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,survey-based
2024-04-21 15:42:02,2024-04-21 16:00:14,IP Address,100,1091,TRUE,2024-04-21 16:00:15,R_2KZtMX96XSWXsaE,,,,,anonymous,EN,I consent and agree to participate,0,0,163.335,0,,,,161.036,161.036,300.095,1,0,0,366.947,0,,,,,,,,,,,18,4,16,12,20,5,Definitely yes,Definitely yes,Probably not,Yes,Probably yes,Yes,No,Probably not,Definitely yes,No,Probably yes,No,Probably yes,Yes,No,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,No,Probably not,No,Probably not,Definitely not,Probably not,Definitely not,No,35,"Some college, but no degree",Male,,5,6,6,6,6,6,6,5,5,3,4,5,2,No,2,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,survey-based
2024-04-21 15:46:57,2024-04-21 16:00:16,IP Address,100,799,TRUE,2024-04-21 16:00:17,R_7JJyBCJ1peayxG0,,,,,anonymous,EN,I consent and agree to participate,0,0,228.554,0, ,Excited,Full Control,0,0,300.181,0,,,,,,,,,,,,,,,14,12,14,4,14,20,Definitely yes,Definitely yes,No,Yes,Yes,No,Probably not,Probably not,Definitely yes,No,Uncertain if yes or no,No,Probably not,Definitely yes,No,Definitely yes,No,Yes,Yes,Yes,No,No,No,Probably yes,Probably not,Uncertain if yes or no,Definitely not,No,53,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Male,,4,4,4,2,2,4,4,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),Yes,5,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Extremely Characteristic,none
2024-04-21 15:43:59,2024-04-21 16:00:29,IP Address,100,990,TRUE,2024-04-21 16:00:29,R_6frrW0kx4E1Smb3,,,,,anonymous,EN,I consent and agree to participate,0,0,155.865,0, Unpleasant,,No Control,12.022,12.022,300.33,1,,,,,184.358,184.358,321.702,1,9560,,,,,,15,0,6,15,15,2,Definitely yes,Probably yes,Uncertain if yes or no,Yes,Yes,Definitely yes,Definitely not,Probably not,Definitely yes,Definitely not,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Definitely yes,No,Definitely yes,Definitely not,Yes,Yes,Definitely yes,Uncertain if yes or no,Yes,Uncertain if yes or no,Uncertain if yes or no,Definitely not,Uncertain if yes or no,Definitely not,Uncertain if yes or no,37,Bachelor’s degree,Female,,7-Very Familiar,7-Very Familiar,6,4,6,6,4,4,4,2,4,4,4,No,3,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,static-chatbot
2024-04-21 15:51:15,2024-04-21 16:02:11,IP Address,100,656,TRUE,2024-04-21 16:02:12,R_6dzazgDJETQJoK1,,,,,anonymous,EN,I consent and agree to participate,0,0,160.806,0, Unpleasant,,No Control,4.342,8.562,300.077,3,,,,,,,,,,,,,,,0,1,13,13,12,3,Definitely yes,Definitely yes,No,Definitely not,Yes,Definitely yes,No,Probably not,Definitely yes,No,No,No,No,Definitely yes,Definitely not,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Definitely not,Yes,Definitely not,Definitely yes,Definitely not,Definitely yes,Definitely not,Definitely not,28,High school diploma or GED,Male,,7-Very Familiar,7-Very Familiar,7 (strongly agree),1 (strongly disagree),7 (strongly agree),7 (strongly agree),7 (strongly agree),4,3,3,3,4,3,Yes,7-Very interested,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Uncertain,Extremely Characteristic,Uncertain,none
2024-04-21 15:49:01,2024-04-21 16:02:38,IP Address,100,817,TRUE,2024-04-21 16:02:39,R_7VgQ6tb9pJejI1z,,,,,anonymous,EN,I consent and agree to participate,0,0,156.594,0, ,,,0,0,300.238,0,,,,,,,,,,,,,,,4,2,10,10,10,0,Definitely yes,Definitely yes,No,Yes,Probably yes,No,No,Probably not,Definitely yes,No,Probably not,No,Probably not,Probably not,No,Definitely yes,No,Yes,Definitely yes,Definitely yes,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,No,Yes,Definitely not,Definitely not,58,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Female,,3,4,7 (strongly agree),4,4,5,5,4,2,1 (strongly disagree),4,4,1 (strongly disagree),Yes,4,Extremely Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,none
2024-04-21 15:50:09,2024-04-21 16:02:42,IP Address,100,753,TRUE,2024-04-21 16:02:43,R_3IT13Jje9CvCDST,,,,,anonymous,EN,I consent and agree to participate,0,0,158.534,0, Neutral, Calm,,0,0,300.124,0,,,,,,,,,,,,,,,4,1,13,12,7,1,Definitely yes,Definitely yes,Definitely not,Definitely yes,Definitely yes,Definitely yes,Definitely not,Probably not,Definitely yes,Definitely not,Probably not,Definitely not,Uncertain if yes or no,Probably yes,No,Definitely yes,No,Yes,Yes,Definitely yes,Definitely not,Probably not,No,Uncertain if yes or no,Probably not,Probably yes,Definitely not,No,41,Associates or technical degree,Female,,3,4,3,2,1 (strongly disagree),3,3,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,4,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,none
2024-04-21 15:44:35,2024-04-21 16:03:14,IP Address,100,1118,TRUE,2024-04-21 16:03:14,R_3DNRE66ld6uqlUq,,,,,anonymous,EN,I consent and agree to participate,0,0,157.366,0, Unpleasant,,No Control,0,0,300.03,0,,,,,,,,,,430.09,431.753,437.992,2,9560,15,2,4,4,13,0,Definitely yes,Yes,No,Definitely yes,Yes,Definitely yes,Definitely not,Probably not,Definitely yes,Definitely not,Definitely yes,Definitely not,Uncertain if yes or no,Definitely yes,Definitely yes,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Definitely not,Yes,Definitely yes,Definitely not,Definitely not,Probably not,Definitely not,Uncertain if yes or no,42,Associates or technical degree,Male,,7-Very Familiar,7-Very Familiar,7 (strongly agree),5,6,7 (strongly agree),7 (strongly agree),4,5,1 (strongly disagree),3,4,1 (strongly disagree),No,7-Very interested,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Somewhat Characteristic,chatbot
2024-04-21 15:43:55,2024-04-21 16:03:25,IP Address,100,1169,TRUE,2024-04-21 16:03:25,R_3Z9IJZaT5BJmgFj,,,,,anonymous,EN,I consent and agree to participate,0,0,161.202,0, Unpleasant, Calm,No Control,0,0,300.025,0,0,0,304.354,0,,,,,,,,,,,14,0,2,2,10,0,Definitely yes,Definitely yes,No,Yes,Definitely yes,Definitely yes,No,Probably not,Definitely yes,No,Yes,No,Uncertain if yes or no,Definitely yes,Probably not,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,No,No,Uncertain if yes or no,No,Definitely not,Yes,Definitely not,No,30,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Male,,5,5,6,2,4,6,6,2,2,1 (strongly disagree),4,4,4,No,2,Uncertain,Uncertain,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Extremely Characteristic,Uncertain,survey-based
2024-04-21 15:44:02,2024-04-21 16:03:26,IP Address,100,1163,TRUE,2024-04-21 16:03:26,R_1rezOcRNgOFUEMN,,,,,anonymous,EN,I consent and agree to participate,0,0,174.574,0, ,,,0,0,300.049,0,,,,,,,,,,353.892,353.892,359.298,1,9560,15,4,9,7,8,12,Yes,Uncertain if yes or no,Probably yes,Yes,Probably not,Definitely yes,Probably not,Probably not,Probably yes,Definitely not,Yes,No,Uncertain if yes or no,Probably yes,Probably yes,Definitely yes,Definitely not,Yes,Yes,Definitely yes,Probably yes,Uncertain if yes or no,Probably not,Yes,No,No,Definitely not,Uncertain if yes or no,58,"Some college, but no degree",Female,,3,4,5,3,4,4,4,1 (strongly disagree),4,3,5,5,4,No,7-Very interested,Somewhat Characteristic,Extremely Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Extremely Characteristic,chatbot
2024-04-21 15:45:29,2024-04-21 16:04:37,IP Address,100,1148,TRUE,2024-04-21 16:04:38,R_7xqQZbFFdMbN6Lv,,,,,anonymous,EN,I consent and agree to participate,0,0,166.485,0, , Calm,,0,0,300.029,0,,,,,461.282,461.282,465.998,1,9560,,,,,,4,0,5,0,4,11,Definitely yes,Definitely yes,Definitely not,Definitely yes,Probably not,Definitely yes,Definitely not,Probably not,Definitely yes,Definitely not,Probably not,Definitely not,Definitely not,Definitely yes,Probably not,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Probably not,Definitely not,Uncertain if yes or no,Uncertain if yes or no,Definitely not,Probably not,Definitely not,No,32,Bachelor’s degree,Male,,6,6,5,5,2,4,6,1 (strongly disagree),4,3,2,2,2,No,4,Uncertain,Extremely Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Extremely Characteristic,static-chatbot
2024-04-21 15:47:44,2024-04-21 16:06:09,IP Address,100,1104,TRUE,2024-04-21 16:06:09,R_7PRaz3ByNmQjkep,,,,,anonymous,EN,I consent and agree to participate,0,0,157.656,0, Unpleasant,,,155.06,155.06,300.055,1,0,0,310.297,0,,,,,,,,,,,6,0,2,12,4,6,Definitely yes,Yes,Uncertain if yes or no,Yes,No,Definitely yes,No,Probably not,Definitely yes,Definitely not,Probably yes,No,No,Probably yes,No,Definitely yes,Definitely not,Yes,Definitely yes,Yes,No,Definitely not,No,Uncertain if yes or no,No,No,Definitely not,Uncertain if yes or no,37,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Female,,5,5,5,4,4,4,5,2,2,1 (strongly disagree),1 (strongly disagree),2,2,No,4,Uncertain,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,survey-based
2024-04-21 15:52:14,2024-04-21 16:06:18,IP Address,100,843,TRUE,2024-04-21 16:06:18,R_7PCrHJ50YEWjFav,,,,,anonymous,EN,I consent and agree to participate,0,0,177.408,0, ,,No Control,152.29,152.29,300.141,1,,,,,,,,,,,,,,,10,4,10,10,10,0,Definitely yes,Yes,Definitely not,Yes,Uncertain if yes or no,Definitely yes,Definitely not,Probably not,Yes,Probably yes,Probably not,No,Uncertain if yes or no,Definitely yes,No,Yes,Definitely not,Yes,Probably yes,Definitely yes,Uncertain if yes or no,No,Uncertain if yes or no,Probably not,Probably not,Uncertain if yes or no,Definitely not,Uncertain if yes or no,34,High school diploma or GED,Male,,2,2,4,3,1 (strongly disagree),4,4,1 (strongly disagree),2,1 (strongly disagree),3,3,3,No,2,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Uncertain,none
2024-04-21 15:49:58,2024-04-21 16:06:58,IP Address,100,1019,TRUE,2024-04-21 16:06:58,R_2fHavtYmYAwBvOC,,,,,anonymous,EN,I consent and agree to participate,0,0,174.911,0, ,,,0,0,300.245,0,,,,,,,,,,350.78,372.465,373.325,7,9560,5,0,1,10,6,4,Definitely yes,Definitely yes,No,Yes,Yes,Yes,No,Probably not,Yes,No,Probably yes,No,Probably not,Yes,Uncertain if yes or no,Yes,No,Yes,Yes,Yes,No,Yes,Uncertain if yes or no,Yes,No,Probably not,Definitely not,No,28,Bachelor’s degree,Female,,3,5,5,4,4,4,4,4,3,4,4,4,3,No,3,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Uncertain,chatbot
2024-04-21 15:49:11,2024-04-21 16:08:22,IP Address,100,1150,TRUE,2024-04-21 16:08:22,R_2cXVVGNmnhDztgR,,,,,anonymous,EN,I consent and agree to participate,0,0,160.47,0, ,,,0,0,300.134,0,,,,,279.497,279.497,302.053,1,9560,,,,,,6,0,0,10,4,4,Definitely yes,Definitely yes,Probably yes,Yes,Yes,Definitely yes,No,Probably not,Definitely yes,Yes,Yes,No,Probably not,Uncertain if yes or no,Probably yes,Yes,No,Yes,Yes,Definitely yes,No,Probably yes,Probably yes,Uncertain if yes or no,No,Uncertain if yes or no,Definitely not,Uncertain if yes or no,52,Bachelor’s degree,Female,,4,5,6,5,5,5,5,5,4,4,5,5,4,No,4,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Uncertain,Uncertain,Uncertain,Uncertain,static-chatbot
2024-04-21 15:50:38,2024-04-21 16:08:37,IP Address,100,1078,TRUE,2024-04-21 16:08:37,R_1qrwu9I3ivpGiNB,,,,,anonymous,EN,I consent and agree to participate,4.833,161.018,162.465,7, Unpleasant, Calm,,1.27,156.338,300.133,9,,,,,,,,,,,,,,,1,1,2,10,12,7,Yes,Yes,No,Probably yes,Probably yes,Probably not,Probably not,Probably not,Yes,No,Uncertain if yes or no,No,Uncertain if yes or no,Probably yes,No,Yes,No,Yes,Yes,Yes,No,Uncertain if yes or no,Probably not,Uncertain if yes or no,No,Probably yes,Definitely not,Probably not,26,"Some college, but no degree",Male,,5,7-Very Familiar,6,4,4,7 (strongly agree),4,2,3,2,3,2,2,No,6,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Uncertain,Somewhat Characteristic,Uncertain,none
2024-04-21 15:57:57,2024-04-21 16:08:45,IP Address,100,648,TRUE,2024-04-21 16:08:46,R_5bW6quO25FRF9uQ,,,,,anonymous,EN,I consent and agree to participate,0,0,156.989,0, Unpleasant, Calm,No Control,0,0,300.044,0,,,,,,,,,,,,,,,0,0,10,3,14,12,Definitely yes,Yes,No,Definitely yes,Yes,Definitely yes,No,Probably not,Definitely yes,No,No,No,No,No,No,Definitely yes,No,Yes,Yes,Yes,No,No,No,Probably yes,No,Probably yes,Definitely not,Uncertain if yes or no,38,"Some college, but no degree",Female,,2,1-Not familiar at all,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,1-Not interested at all,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,none
2024-04-21 15:51:16,2024-04-21 16:08:47,IP Address,100,1050,TRUE,2024-04-21 16:08:47,R_2fxZmJj00qEtvfA,,,,,anonymous,EN,I consent and agree to participate,0,0,159.398,0, Unpleasant,,,0,0,300.028,0,,,,,203.698,208.229,301.223,3,9560,,,,,,5,0,3,0,4,1,Definitely yes,Definitely yes,Definitely yes,Definitely yes,No,Definitely yes,Definitely not,Probably not,Definitely yes,Definitely not,Definitely yes,Definitely not,Definitely not,Definitely yes,Probably not,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Probably not,Yes,No,Definitely not,Definitely not,Definitely not,Definitely not,Uncertain if yes or no,20,Associates or technical degree,Female,,6,7-Very Familiar,7 (strongly agree),4,4,5,5,5,3,2,3,6,2,No,7-Very interested,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Extremely Characteristic,Somewhat Characteristic,static-chatbot
2024-04-21 15:46:20,2024-04-21 16:08:52,IP Address,100,1351,TRUE,2024-04-21 16:08:52,R_2BXCU11NhrCX1OU,,,,,anonymous,EN,I consent and agree to participate,0,0,165.252,0, , Calm,,0,0,300.175,0,,,,,,,,,,430.143,430.143,433.279,1,9560,0,0,4,3,4,0,Probably yes,Yes,Yes,Definitely yes,Yes,Definitely yes,No,Probably not,Definitely yes,Definitely not,Definitely yes,Definitely not,Definitely not,Uncertain if yes or no,Uncertain if yes or no,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Definitely not,Uncertain if yes or no,No,Definitely not,Definitely not,Probably not,Definitely not,Uncertain if yes or no,19,"Some college, but no degree",Female,,5,5,5,3,3,4,4,2,3,2,4,5,4,No,4,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Uncharacteristic,chatbot
2024-04-21 15:47:00,2024-04-21 16:09:10,IP Address,100,1329,TRUE,2024-04-21 16:09:10,R_2G4oyqgd9aGmkA9,,,,,anonymous,EN,I consent and agree to participate,159.213,159.213,160.374,1, Unpleasant,,No Control,8.311,269.644,300.135,5,,,,,,,,,,14.745,492.802,494.178,8,9560,0,0,8,4,4,0,Definitely yes,Definitely yes,No,Definitely yes,Definitely not,Definitely yes,Definitely not,Probably not,Definitely yes,Definitely not,Definitely yes,Definitely not,Probably not,Definitely yes,Definitely yes,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Definitely not,Definitely yes,Probably yes,Definitely not,Definitely not,Definitely not,Definitely not,No,30,Some high school or less,Female,,5,4,7 (strongly agree),4,1 (strongly disagree),5,5,3,4,1 (strongly disagree),6,7 (strongly agree),2,No,7-Very interested,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,chatbot
2024-04-21 15:43:11,2024-04-21 16:09:58,IP Address,100,1606,TRUE,2024-04-21 16:09:59,R_2Hk5tT8tRQO6FLX,,,,,anonymous,EN,I consent and agree to participate,0,0,132.632,0, Unpleasant,,,0,0,301.241,0,,,,,,,,,,410.246,410.246,411.651,1,9560,16,1,11,13,10,15,Definitely yes,Probably yes,No,Definitely yes,Probably not,Definitely yes,Definitely not,Probably not,Yes,Definitely not,Uncertain if yes or no,No,No,Probably yes,Probably not,Definitely yes,Probably yes,Yes,Definitely yes,Definitely yes,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Probably not,No,No,Definitely not,Uncertain if yes or no,36,High school diploma or GED,Female,,6,6,7 (strongly agree),4,5,3,6,5,4,2,3,3,4,No,7-Very interested,Extremely Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Uncertain,chatbot
2024-04-21 15:53:27,2024-04-21 16:10:09,IP Address,100,1001,TRUE,2024-04-21 16:10:09,R_7fSE2G1XBpLIawf,,,,,anonymous,EN,I consent and agree to participate,0,0,178.111,0, Unpleasant,,No Control,0,0,300.23,0,,,,,196.851,196.851,319.891,1,9560,,,,,,13,0,12,11,12,13,Uncertain if yes or no,Probably yes,Definitely not,Yes,No,Yes,Uncertain if yes or no,Probably not,Definitely yes,No,Yes,Uncertain if yes or no,Uncertain if yes or no,Yes,Yes,Yes,Yes,Yes,Probably yes,Definitely yes,Uncertain if yes or no,Yes,Uncertain if yes or no,Definitely yes,No,No,Definitely not,Uncertain if yes or no,27,Bachelor’s degree,Female,,2,3,6,5,5,6,6,4,3,3,3,4,4,No,5,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Uncertain,Somewhat Uncharacteristic,static-chatbot
2024-04-21 15:51:57,2024-04-21 16:11:02,IP Address,100,1144,TRUE,2024-04-21 16:11:02,R_3M0W7KdNA06MHzc,,,,,anonymous,EN,I consent and agree to participate,0,0,181.494,0,, Calm,,0,0,300.231,0,0,0,305.3,0,,,,,,,,,,,10,0,5,14,10,0,Probably not,Definitely yes,Definitely not,Yes,Probably not,Definitely yes,No,Probably not,Definitely yes,Definitely not,Uncertain if yes or no,No,Uncertain if yes or no,Probably not,No,Definitely yes,No,Yes,Yes,Yes,No,Uncertain if yes or no,No,No,Definitely not,Uncertain if yes or no,Definitely not,No,38,"Some college, but no degree",Female,,4,4,4,4,1 (strongly disagree),4,4,2,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,5,Uncertain,Somewhat Uncharacteristic,Uncertain,Somewhat Characteristic,Uncertain,Uncertain,survey-based
